-25.4151,-49.7755
-25.4182,30.1068
-25.4209,-49.2484
-25.4314,-49.9943
-25.4323,-49.3634
-25.4326,-49.3392
-25.4343,-49.9921
-25.4357,-49.9911
-25.4370,30.9666
-25.4414,30.9652
-25.4425,30.2089
-25.4447,-49.5699
-25.4476,-54.5848
-25.4482,-49.2606
-25.4595,-51.9514
-25.4637,-50.5687
-25.4639,-50.5685
-25.4675,-56.4461
-25.4690,30.9580
-25.4693,-49.3528
-25.4752,-56.0521
-25.4938,-54.7140
-25.5000,-54.6629
-25.5085,-57.3568
-25.5191,-49.1999
-25.5195,-49.3277
-25.5241,-56.7552
-25.5310,-49.0865
-25.5360,-49.1939
-25.5396,152.6987
-25.5714,-49.1754
-25.6130,-57.1681
-25.6301,28.0887
-25.6730,28.5203
-25.6756,-49.1510
-25.6856,28.1897
-25.6863,27.2547
-25.6888,30.2127
-25.7070,27.2498
-25.7306,-49.1343
-25.7308,27.8870
-25.7484,28.1848
-25.7500,28.2008
-25.7501,28.2008
-25.7585,28.2422
-25.7621,-53.0582
-25.7623,-53.0585
-25.7623,-53.0586
-25.7632,28.1958
-25.7653,28.2779
-25.7694,-53.5495
-25.7699,-53.5493
-25.7701,114.2940
-25.7722,28.2350
-25.7764,28.3488
-25.7786,28.2574
-25.7817,28.2737
-25.7820,28.2773
-25.7831,28.2781
-25.7846,28.2758
-25.7848,28.2757
-25.7861,28.2723
-25.7879,28.2743
-25.7940,113.7175
-25.7958,28.3218
-25.7977,-55.0901
-25.8108,28.2630
-25.8152,28.3160
-25.8179,28.3038
-25.8237,28.3113
-25.8317,28.1955
-25.8317,28.1956
-25.8319,28.1370
-25.8362,28.1955
-25.8407,133.2997
-25.8427,25.6331
-25.8563,28.1854
-25.8619,28.2506
-25.8675,28.1934
-25.8738,28.2038
-25.8773,28.1625
-25.8839,28.1625
-25.8874,29.2753
-25.9163,28.1960
-25.9192,28.2106
-25.9274,113.5321
-25.9280,113.5358
-25.9750,27.9235
-25.9802,113.5594
-25.9836,28.1282
-25.9847,28.0747
-25.9942,152.5627
-25.9982,28.0690
-26.0056,28.2535
-26.0083,28.2527
-26.0128,28.0384
-26.0134,28.1049
-26.0144,28.1015
-26.0151,28.1075
-26.0182,28.0114
-26.0213,28.0148
-26.0228,28.0820
-26.0260,27.9836
-26.0294,28.0621
-26.0307,28.0115
-26.0472,28.0914
-26.0480,28.0201
-26.0497,28.0202
-26.0506,28.0801
-26.0520,-48.8599
-26.0536,-53.0531
-26.0580,28.0217
-26.0625,28.0108
-26.0633,28.0237
-26.0692,27.8389
-26.0720,-53.0546
-26.0726,-53.0543
-26.0733,-48.6091
-26.0751,-48.6097
-26.0753,28.0609
-26.0755,28.0613
-26.0794,-49.7712
